,timestamp,face_id,video,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
6605,0.419,0,682,0.021,0.267,0.179,0.11,-0.021,2.19,1.3,0.67,3.05,0.0,0.0,0.0,0.0,0.18,1.1,0.4,1.14,0.0,1.67,0.49,0.0,0.0
6618,1.1159999999999999,1,682,-0.43200000000000005,0.062,-0.083,0.5820000000000001,0.10099999999999999,0.28,0.0,0.0,0.0,1.84,1.89,1.81,0.72,1.23,1.36,0.04,0.55,0.0,0.0,2.72,1.61,0.11
6619,1.1159999999999999,2,682,-0.519,0.047,0.019,0.539,-0.129,1.71,0.1,0.59,1.55,0.0,0.0,0.0,0.19,0.8,0.14,0.22,0.0,0.0,0.53,0.0,0.0,0.64
6623,1.256,2,682,-0.649,0.152,0.141,0.7440000000000001,-0.26,1.72,0.26,0.8,0.0,0.0,0.0,0.0,0.0,0.38,1.29,0.13,0.0,0.0,0.44,0.37,0.0,0.88
6626,1.395,2,682,-0.758,0.217,0.24100000000000002,0.9109999999999999,-0.35200000000000004,1.32,0.19,1.63,0.0,0.0,0.0,0.0,0.6,0.0,1.16,1.04,0.46,0.0,0.0,0.79,0.0,0.98
6629,1.535,2,682,-0.773,0.231,0.25,0.9309999999999999,-0.364,1.35,0.0,1.17,0.0,0.0,0.0,0.54,0.86,0.0,0.0,1.32,0.57,0.0,1.08,0.24,0.0,0.77
6632,1.6740000000000002,2,682,-0.782,0.233,0.248,0.941,-0.35200000000000004,1.41,0.0,1.42,0.0,0.0,0.0,0.08,0.15,0.0,0.0,1.25,0.07,0.0,1.0,0.0,0.0,1.15
6635,1.814,2,682,-0.7959999999999999,0.21600000000000003,0.226,0.9590000000000001,-0.337,1.8,0.0,1.96,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.25,0.25,0.0,1.09
6637,0.0,0,457,0.33799999999999997,0.373,0.45899999999999996,-0.389,0.31,1.75,1.48,0.62,0.7,1.25,0.03,0.0,1.23,0.55,0.0,0.19,0.52,1.01,0.0,1.8,0.34,0.64
6645,0.991,0,457,0.302,0.203,0.158,-0.41200000000000003,0.027999999999999997,0.0,0.0,0.0,0.05,1.09,0.16,0.0,1.64,0.74,0.0,0.09,0.0,0.0,0.19,0.75,0.12,0.9
6646,1.101,0,457,0.278,0.21100000000000002,0.156,-0.369,-0.023,0.58,0.0,0.0,0.38,0.94,0.0,0.0,1.77,1.48,0.16,1.18,0.74,0.02,0.51,0.85,0.0,1.46
6647,1.2109999999999999,0,457,0.259,0.17300000000000001,0.11199999999999999,-0.327,-0.075,1.04,0.47,0.0,0.56,0.61,0.5,0.0,0.95,1.66,0.1,0.41,1.97,1.19,0.59,0.39,0.0,0.78
6682,0.0,0,494,0.245,0.397,0.35700000000000004,-0.35100000000000003,0.09300000000000001,0.5,0.27,1.97,0.0,1.94,3.57,0.69,1.31,2.25,0.88,0.0,0.0,0.11,0.25,1.04,0.0,0.0
6683,0.27,0,494,0.249,0.423,0.37200000000000005,-0.316,0.08,0.94,0.8,1.95,0.0,2.01,3.18,0.59,0.97,2.32,0.61,0.0,0.0,0.0,0.1,0.96,0.0,0.0
6684,0.54,0,494,0.26899999999999996,0.42200000000000004,0.371,-0.298,0.086,0.73,1.25,1.66,0.09,2.04,2.64,0.22,0.78,2.43,0.18,0.0,0.0,0.01,0.52,0.55,0.94,0.0
6685,0.81,0,494,0.26899999999999996,0.43200000000000005,0.37200000000000005,-0.31,0.105,1.42,1.41,1.63,0.54,1.77,2.54,0.13,0.96,2.4,0.15,0.0,0.0,0.23,0.0,0.56,0.0,0.03
6686,1.08,0,494,0.265,0.429,0.39,-0.32,0.109,0.9,0.94,1.91,0.0,1.93,2.85,0.14,1.08,2.18,0.06,0.0,0.0,0.0,0.0,0.79,0.0,0.0
6687,1.35,0,494,0.265,0.43200000000000005,0.385,-0.311,0.107,1.0,1.06,2.34,0.0,2.0,2.87,0.19,1.65,2.38,0.46,0.0,0.0,0.0,0.0,0.78,0.0,0.0
6688,1.62,0,494,0.263,0.41100000000000003,0.36,-0.307,0.096,0.89,0.54,1.78,0.42,2.3,3.16,0.5,1.79,2.46,0.19,0.0,0.0,0.0,0.0,0.65,0.0,0.0
6689,1.89,0,494,0.218,0.38299999999999995,0.345,-0.301,0.085,0.44,0.0,2.37,0.19,2.33,2.97,0.54,2.12,2.4,0.62,0.0,0.14,0.0,0.0,0.52,0.0,0.0
6690,2.16,0,494,0.177,0.41,0.376,-0.285,0.106,1.12,0.57,2.11,0.0,1.71,2.29,0.0,2.09,2.33,0.9,0.0,0.23,0.0,0.08,0.67,0.0,0.0
6691,2.43,0,494,0.188,0.413,0.379,-0.28,0.12,1.28,0.59,2.02,0.0,1.74,2.8,0.0,1.88,2.38,0.87,0.0,0.18,0.0,0.26,0.5,0.0,0.0
6710,0.0,0,495,-0.282,0.154,0.091,0.355,0.077,0.0,0.0,0.87,0.0,1.06,0.0,0.0,0.49,1.61,1.4,0.0,0.0,0.0,0.0,0.39,0.03,0.0
6711,0.07,0,495,-0.287,0.13,0.057999999999999996,0.35700000000000004,0.105,0.0,0.0,0.77,0.0,0.79,0.0,0.0,0.44,1.67,1.44,0.0,0.0,0.0,0.29,0.15,0.21,0.0
6712,0.14,0,495,-0.28,0.11699999999999999,0.034,0.342,0.128,0.0,0.0,0.79,0.0,0.5,0.0,0.0,0.68,1.57,1.58,0.0,0.0,0.0,0.05,0.14,0.67,0.05
6713,0.21100000000000002,0,495,-0.26899999999999996,0.105,0.015,0.324,0.11699999999999999,0.24,0.82,0.19,0.75,0.32,0.0,0.0,0.51,1.41,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.42
6714,0.281,0,495,-0.253,0.08800000000000001,-0.001,0.307,0.062,0.0,0.56,0.19,0.41,0.75,0.0,0.0,0.45,1.81,0.8,0.0,0.0,0.0,0.33,1.18,0.0,0.35
6715,0.35100000000000003,0,495,-0.22,0.071,-0.023,0.265,0.012,0.0,0.0,0.42,0.0,0.91,0.0,0.0,1.29,1.97,1.25,0.0,0.0,0.0,0.43,1.99,0.48,0.1
6716,0.42100000000000004,0,495,-0.20199999999999999,0.055,-0.042,0.25,-0.039,0.0,0.0,0.68,0.0,1.49,0.0,0.08,1.29,2.31,1.13,0.0,0.0,0.0,0.22,1.96,0.34,0.12
6717,0.491,0,495,-0.2,0.055,-0.042,0.253,-0.064,0.0,0.0,0.92,0.0,1.41,0.0,0.14,1.09,2.23,1.42,0.0,0.0,0.0,0.0,1.92,0.6,0.13
6718,0.561,0,495,-0.195,0.07400000000000001,-0.017,0.249,-0.07200000000000001,0.0,0.0,1.11,0.0,1.71,0.33,0.19,1.36,2.49,1.31,0.0,0.0,0.0,0.22,2.01,0.46,0.19
6719,0.632,0,495,-0.193,0.077,-0.011000000000000001,0.245,-0.066,0.0,0.0,1.39,0.0,1.9,0.46,0.46,1.47,2.39,1.09,0.0,0.0,0.0,0.07,1.95,0.82,0.01
6720,0.7020000000000001,0,495,-0.196,0.083,-0.004,0.249,-0.066,0.0,0.0,1.16,0.0,1.87,0.99,0.24,1.2,2.59,1.36,0.0,0.0,0.0,0.02,2.09,0.83,0.0
6721,0.772,0,495,-0.203,0.085,-0.002,0.261,-0.065,0.0,0.0,0.98,0.0,1.66,0.2,0.08,1.04,2.62,1.34,0.0,0.0,0.0,0.17,2.0,0.95,0.17
6740,0.0,0,330,0.154,0.14400000000000002,0.115,-0.19899999999999998,-0.248,0.01,0.33,0.0,0.41,0.0,0.0,0.07,0.0,1.85,0.81,0.0,0.0,0.0,0.0,0.15,0.0,0.0
6741,0.1,0,330,0.151,0.14800000000000002,0.129,-0.17300000000000001,-0.29600000000000004,0.15,0.21,0.0,0.8,0.16,0.0,0.0,0.17,2.01,1.28,0.0,0.0,0.0,0.0,0.32,0.0,0.0
6742,0.2,0,330,0.158,0.166,0.152,-0.168,-0.308,0.32,0.45,0.0,0.56,0.25,0.0,0.16,0.14,2.03,1.23,0.0,0.0,0.0,0.0,0.25,0.0,0.0
6743,0.3,0,330,0.163,0.17800000000000002,0.163,-0.16899999999999998,-0.305,0.15,0.3,0.0,0.73,0.43,0.0,0.19,0.22,2.28,1.37,0.0,0.0,0.0,0.0,0.38,0.0,0.0
6744,0.4,0,330,0.165,0.18100000000000002,0.16699999999999998,-0.172,-0.297,0.22,0.3,0.0,0.18,0.44,0.0,0.16,0.73,2.5,1.85,0.0,0.0,0.0,0.0,0.52,0.0,0.0
6745,0.5,0,330,0.171,0.19399999999999998,0.18100000000000002,-0.18,-0.28300000000000003,0.08,0.32,0.0,0.51,0.78,0.08,0.1,0.99,2.77,1.55,0.0,0.0,0.0,0.0,0.8,0.0,0.0
6746,0.6,0,330,0.192,0.214,0.222,-0.214,-0.262,0.15,0.47,0.0,0.42,1.23,0.06,0.18,1.67,3.51,1.43,0.0,0.0,0.0,0.0,2.21,0.0,0.0
6747,0.7,0,330,0.215,0.261,0.223,-0.226,-0.253,0.27,0.33,0.0,0.0,1.57,0.62,0.08,2.13,3.74,1.27,0.0,0.0,0.0,0.0,2.74,0.29,1.27
6748,0.8,0,330,0.21100000000000002,0.221,0.21600000000000003,-0.23,-0.231,0.0,0.0,0.0,0.0,1.45,0.11,0.06,2.31,3.71,1.33,0.0,0.0,0.0,0.0,2.63,0.06,0.0
6749,0.9,0,330,0.213,0.209,0.22,-0.242,-0.21100000000000002,0.0,0.09,0.0,0.0,1.55,0.0,0.2,2.05,3.6,1.51,0.0,0.0,0.0,0.0,2.57,0.05,0.0
6750,1.0,0,330,0.228,0.218,0.23,-0.261,-0.207,0.0,0.12,0.0,0.0,1.62,0.0,0.38,2.05,3.76,1.17,0.0,0.0,0.0,0.0,2.35,0.0,0.0
6751,1.1,0,330,0.23399999999999999,0.21899999999999997,0.228,-0.26899999999999996,-0.203,0.0,0.0,0.0,0.11,1.55,0.32,0.29,1.79,3.73,1.09,0.0,0.0,0.0,0.0,2.42,0.0,0.0
6752,1.2,0,330,0.235,0.222,0.23199999999999998,-0.26899999999999996,-0.201,0.0,0.14,0.0,0.0,1.57,0.39,0.26,1.75,3.74,1.36,0.0,0.0,0.0,0.0,2.37,0.0,0.0
6753,1.3,0,330,0.23399999999999999,0.22,0.228,-0.26899999999999996,-0.19899999999999998,0.0,0.15,0.0,0.0,1.55,0.34,0.27,1.69,3.71,1.69,0.0,0.0,0.0,0.0,2.44,0.0,0.0
6754,1.4,0,330,0.237,0.218,0.223,-0.27,-0.2,0.0,0.0,0.0,0.0,1.29,0.19,0.14,1.84,3.73,1.39,0.0,0.0,0.0,0.0,2.34,0.0,0.0
6755,1.5,0,330,0.24,0.218,0.22,-0.275,-0.195,0.0,0.25,0.0,0.0,1.43,0.1,0.33,1.69,3.6,1.11,0.0,0.0,0.0,0.0,2.36,0.0,0.0
6756,1.6,0,330,0.242,0.221,0.225,-0.275,-0.19399999999999998,0.0,0.14,0.0,0.2,1.41,0.08,0.17,1.78,3.65,1.26,0.0,0.0,0.0,0.0,2.38,0.0,0.0
6759,0.04,0,318,0.675,0.319,0.354,-0.743,0.214,0.29,0.0,0.0,1.16,1.27,0.0,0.18,0.02,0.95,0.0,0.11,0.3,0.0,0.0,0.5,0.0,0.38
6774,0.44,0,318,0.376,0.177,0.07,-0.237,0.106,2.87,0.02,1.28,0.0,0.0,0.0,0.0,0.35,0.92,0.31,0.0,0.73,0.0,0.45,0.0,0.0,0.51
6780,0.64,1,318,0.637,0.34600000000000003,0.392,-0.669,0.21899999999999997,0.81,0.0,0.0,0.0,1.74,0.0,0.29,2.47,2.33,0.7,0.0,0.0,0.24,0.0,1.63,0.02,0.71
6800,0.0,0,126,0.136,-0.006,-0.096,-0.10099999999999999,-0.253,0.0,0.0,0.0,1.47,0.58,0.76,0.34,0.0,0.85,0.23,0.31,1.1,1.44,0.26,0.0,0.36,0.84
6801,0.05,0,126,0.11599999999999999,-0.008,-0.109,-0.07200000000000001,-0.267,0.0,0.0,0.23,1.04,0.56,0.17,0.44,0.0,1.08,0.35,0.32,0.95,1.41,0.42,0.0,0.06,1.19
6802,0.1,0,126,0.141,-0.044000000000000004,-0.149,-0.11900000000000001,-0.257,0.0,0.0,0.0,0.32,0.23,0.13,0.22,0.0,0.8,0.0,0.1,0.59,0.64,0.12,0.0,0.13,1.36
6803,0.15,0,126,0.184,-0.07200000000000001,-0.177,-0.193,-0.237,0.0,0.0,0.0,0.29,0.0,0.09,0.45,0.0,0.46,0.0,0.09,0.72,0.39,0.83,0.0,0.0,1.08
6809,0.4,1,126,-0.071,-0.006999999999999999,-0.10800000000000001,0.075,0.048,0.0,0.0,0.0,1.47,0.67,0.61,0.36,0.0,0.8,0.0,0.6,0.9,1.48,0.08,0.0,0.0,1.06
6811,0.45,1,126,-0.07400000000000001,-0.013999999999999999,-0.132,0.073,0.071,0.31,0.0,0.15,1.55,0.76,0.0,0.36,0.0,1.01,0.08,0.48,1.24,1.79,0.12,0.0,0.0,1.53
6812,0.5,1,126,-0.077,-0.047,-0.16699999999999998,0.078,0.059000000000000004,0.0,0.0,0.0,0.66,0.43,0.21,0.17,0.0,1.01,0.0,0.62,1.33,1.47,0.17,0.0,0.0,1.32
6813,0.55,1,126,-0.095,-0.09,-0.21100000000000002,0.11199999999999999,0.006999999999999999,0.0,0.0,0.0,1.31,0.3,0.22,0.5,0.0,1.01,0.0,0.61,0.51,1.77,0.0,0.0,0.0,1.02
6814,0.6,1,126,-0.128,-0.129,-0.239,0.174,-0.008,0.0,0.0,0.19,0.92,0.53,0.28,0.55,0.0,0.91,0.0,0.75,0.65,1.48,0.37,0.0,0.0,0.44
6818,0.8,0,126,0.114,-0.006999999999999999,-0.09699999999999999,-0.08,-0.24600000000000002,0.0,0.0,0.25,0.38,0.31,0.07,0.42,0.0,1.03,0.14,0.48,0.94,1.29,0.3,0.0,0.0,0.87
6820,0.85,0,126,0.115,0.031,-0.063,-0.065,-0.275,0.0,0.0,0.0,1.28,0.48,0.0,0.39,0.0,1.09,0.34,0.21,1.06,1.67,0.16,0.0,0.33,1.23
6822,0.0,0,654,0.5660000000000001,0.245,0.267,-0.6759999999999999,0.053,0.0,0.0,1.06,0.0,1.91,1.04,0.62,3.34,2.3,1.74,0.18,0.0,0.91,0.0,2.03,0.08,0.0
6823,0.1,0,654,0.59,0.235,0.248,-0.7070000000000001,-0.009000000000000001,0.0,0.0,0.64,0.0,2.25,1.91,0.38,3.61,2.58,1.85,0.0,0.0,0.65,0.0,1.96,0.0,0.0
6824,0.2,0,654,0.599,0.233,0.23600000000000002,-0.715,-0.04,0.0,0.0,0.65,0.0,2.45,1.97,0.32,3.52,2.92,1.93,0.48,0.0,0.38,0.0,2.14,0.21,0.0
6825,0.3,0,654,0.605,0.239,0.242,-0.726,-0.04,0.0,0.0,0.84,0.0,2.35,1.94,0.32,3.49,2.76,1.5,0.03,0.0,0.56,0.0,1.95,0.0,0.0
6826,0.4,0,654,0.608,0.244,0.249,-0.73,-0.03,0.0,0.0,0.54,0.0,2.19,1.62,0.48,3.36,2.62,1.92,0.0,0.0,0.83,0.0,2.0,0.27,0.0
6827,0.5,0,654,0.614,0.245,0.261,-0.737,-0.013999999999999999,0.0,0.0,0.24,0.0,2.27,1.01,0.29,2.97,2.65,1.77,0.0,0.0,0.66,0.0,1.95,0.37,0.0
6828,0.6,0,654,0.609,0.24100000000000002,0.259,-0.722,-0.013999999999999999,0.0,0.0,0.34,0.0,2.4,2.07,0.45,3.27,2.57,2.11,0.09,0.0,0.72,0.0,1.73,0.66,0.0
6829,0.7,0,654,0.607,0.23199999999999998,0.245,-0.7120000000000001,-0.027999999999999997,0.0,0.0,0.52,0.0,2.18,2.28,0.62,2.93,2.41,1.29,0.0,0.0,0.76,0.0,1.42,0.0,0.0
6830,0.8,0,654,0.602,0.22699999999999998,0.237,-0.701,-0.032,0.0,0.0,0.65,0.0,2.04,2.39,0.81,3.1,2.33,1.75,0.25,0.0,0.82,0.0,1.19,0.0,0.0
6832,0.9,0,654,0.595,0.21899999999999997,0.225,-0.69,-0.04,0.0,0.0,0.33,0.0,2.17,2.18,0.66,2.98,2.26,1.6,0.33,0.0,0.73,0.0,1.34,0.0,0.0
6834,1.0,0,654,0.5870000000000001,0.214,0.214,-0.6779999999999999,-0.044000000000000004,0.0,0.0,0.87,0.0,2.07,2.38,0.89,3.23,2.22,1.46,0.4,0.0,0.55,0.0,1.35,0.1,0.0
6836,1.1,0,654,0.584,0.207,0.203,-0.675,-0.052000000000000005,0.0,0.0,0.5,0.0,2.04,1.81,0.9,3.13,2.1,1.69,0.47,0.0,0.41,0.0,1.33,0.0,0.0
6838,1.2,0,654,0.581,0.205,0.195,-0.67,-0.059000000000000004,0.0,0.0,0.78,0.0,2.19,2.11,1.13,3.36,2.21,1.7,0.49,0.0,0.86,0.0,1.34,0.0,0.0
6840,1.3,0,654,0.575,0.2,0.187,-0.662,-0.069,0.0,0.0,1.01,0.0,1.99,2.37,1.1,3.21,2.2,1.69,0.38,0.0,0.43,0.0,1.32,0.0,0.0
6842,1.4,0,654,0.57,0.193,0.17600000000000002,-0.655,-0.076,0.0,0.0,0.65,0.0,2.23,2.32,1.01,3.38,2.21,1.7,0.48,0.0,0.45,0.0,1.49,0.0,0.0
6843,0.0,0,668,-0.158,0.19899999999999998,0.191,0.16699999999999998,0.16,0.49,0.0,0.0,0.82,1.18,2.43,0.4,1.08,1.58,1.03,0.0,0.0,0.15,0.14,0.85,0.22,0.0
6844,0.05,0,668,-0.157,0.205,0.203,0.16,0.174,0.85,0.13,0.0,0.38,1.03,2.34,0.13,1.08,1.72,0.87,0.0,0.0,0.0,0.2,0.79,0.0,0.0
6845,0.1,0,668,-0.156,0.207,0.207,0.157,0.17800000000000002,1.05,0.18,0.0,0.51,1.13,2.54,0.18,1.04,1.66,0.79,0.0,0.0,0.01,0.26,0.82,0.0,0.0
6846,0.15,0,668,-0.156,0.205,0.204,0.157,0.17800000000000002,0.86,0.25,0.0,0.29,1.15,1.91,0.09,0.74,1.71,0.82,0.0,0.06,0.4,0.23,0.84,0.0,0.0
6847,0.2,0,668,-0.158,0.203,0.2,0.159,0.175,0.91,0.3,0.0,0.29,1.31,2.22,0.39,0.96,1.8,0.88,0.0,0.01,0.36,0.21,0.83,0.0,0.0
6848,0.25,0,668,-0.159,0.204,0.20199999999999999,0.159,0.177,0.99,0.05,0.0,0.56,1.25,2.62,0.32,1.08,1.82,1.07,0.0,0.0,0.56,0.23,0.93,0.0,0.0
6849,0.3,0,668,-0.161,0.20600000000000002,0.20600000000000002,0.161,0.175,0.91,0.17,0.0,0.87,1.35,2.99,0.52,1.1,1.88,0.93,0.0,0.0,0.56,0.43,0.97,0.0,0.0
6850,0.35,0,668,-0.16,0.207,0.207,0.161,0.175,0.92,0.2,0.0,0.76,1.34,3.07,0.55,1.1,1.88,0.82,0.0,0.0,0.54,0.41,0.95,0.0,0.0
6851,0.4,0,668,-0.163,0.21,0.212,0.16399999999999998,0.174,0.87,0.05,0.0,0.86,1.61,3.19,0.52,1.37,2.1,0.66,0.0,0.0,0.45,0.35,1.17,0.0,0.0
6852,0.45,0,668,-0.163,0.212,0.21600000000000003,0.163,0.172,0.82,0.0,0.0,0.42,1.8,2.74,0.6,1.31,1.99,1.08,0.0,0.0,0.58,0.29,1.29,0.0,0.0
6853,0.5,0,668,-0.16399999999999998,0.21600000000000003,0.221,0.16699999999999998,0.17,0.38,0.0,0.0,0.22,1.87,2.43,0.91,1.39,2.11,0.96,0.0,0.0,0.21,0.16,1.48,0.0,0.0
6854,0.55,0,668,-0.171,0.228,0.24,0.17800000000000002,0.16399999999999998,0.21,0.0,0.29,0.32,2.2,2.85,0.97,1.78,2.34,1.57,0.0,0.0,0.0,0.18,1.93,0.0,0.22
6855,0.6,0,668,-0.171,0.228,0.239,0.177,0.16399999999999998,0.22,0.0,0.24,0.33,2.19,2.91,1.0,1.84,2.41,1.43,0.0,0.0,0.0,0.2,1.93,0.0,0.17
6856,0.65,0,668,-0.174,0.24100000000000002,0.259,0.182,0.163,0.16,0.0,0.21,0.45,2.78,3.96,1.57,2.31,2.45,1.8,0.0,0.0,0.52,0.0,2.41,0.24,0.12
6857,0.7,0,668,-0.17600000000000002,0.247,0.265,0.184,0.16399999999999998,0.0,0.0,0.09,0.81,3.02,3.62,1.54,2.38,2.61,1.59,0.0,0.0,0.75,0.0,2.91,0.46,0.12
6858,0.75,0,668,-0.17300000000000001,0.248,0.265,0.179,0.16699999999999998,0.0,0.0,0.0,0.67,3.06,3.83,1.81,2.61,2.54,1.86,0.0,0.0,0.48,0.04,2.94,0.58,0.07
6859,0.8,0,668,-0.172,0.25,0.264,0.179,0.165,0.0,0.0,0.2,0.66,3.09,4.2,1.77,2.61,2.72,1.29,0.0,0.0,0.19,0.0,3.22,0.27,0.18
6860,0.85,0,668,-0.171,0.249,0.263,0.177,0.166,0.0,0.0,0.24,0.56,3.13,4.19,1.76,2.58,2.73,1.25,0.0,0.0,0.25,0.0,3.22,0.36,0.18
6861,0.9,0,668,-0.16699999999999998,0.249,0.264,0.17300000000000001,0.162,0.0,0.0,0.13,0.49,3.28,3.86,1.74,2.4,2.55,1.6,0.0,0.0,0.0,0.0,3.13,0.41,0.09
6862,0.95,0,668,-0.163,0.245,0.26,0.168,0.161,0.0,0.0,0.24,0.45,3.1,3.78,1.91,2.39,2.49,1.64,0.0,0.0,0.47,0.0,3.22,0.91,0.1
6863,1.0,0,668,-0.16,0.243,0.255,0.166,0.159,0.0,0.0,0.37,0.54,3.35,4.04,2.33,2.5,2.59,1.56,0.0,0.0,0.54,0.03,3.32,1.04,0.08
6864,1.05,0,668,-0.155,0.244,0.255,0.16,0.159,0.0,0.0,0.28,0.91,3.43,4.35,2.13,2.5,2.58,1.87,0.0,0.0,0.54,0.17,3.28,0.99,0.0
6865,1.1,0,668,-0.155,0.243,0.254,0.16,0.159,0.0,0.0,0.23,0.83,3.43,4.4,2.14,2.51,2.59,1.93,0.0,0.0,0.5,0.22,3.26,0.95,0.03
6866,1.15,0,668,-0.151,0.24100000000000002,0.251,0.156,0.157,0.0,0.0,0.15,0.98,3.74,5.0,2.38,2.58,2.59,1.88,0.0,0.0,0.59,0.08,3.34,0.94,0.02
6867,1.2,0,668,-0.15,0.23800000000000002,0.24600000000000002,0.154,0.159,0.0,0.0,0.39,0.72,3.61,5.0,2.3,2.55,2.54,2.0,0.0,0.0,0.2,0.19,3.31,1.51,0.0
6868,1.25,0,668,-0.146,0.239,0.247,0.15,0.157,0.05,0.0,0.41,0.94,3.73,4.75,2.33,2.58,2.47,1.81,0.0,0.0,0.08,0.18,3.36,1.04,0.05
6869,1.3,0,668,-0.146,0.23800000000000002,0.24600000000000002,0.15,0.156,0.39,0.0,0.51,0.97,3.73,4.73,2.41,2.58,2.44,2.04,0.0,0.0,0.34,0.02,3.36,1.18,0.0
6870,1.35,0,668,-0.146,0.23800000000000002,0.24600000000000002,0.149,0.156,0.29,0.0,0.57,0.89,3.75,4.68,2.43,2.58,2.42,1.96,0.0,0.0,0.41,0.0,3.38,1.21,0.0
6871,1.4,0,668,-0.146,0.23800000000000002,0.24600000000000002,0.15,0.154,0.08,0.0,0.81,1.0,3.75,4.55,2.45,2.59,2.31,1.98,0.0,0.0,0.35,0.04,3.26,1.15,0.0
6872,1.45,0,668,-0.14800000000000002,0.242,0.251,0.153,0.151,0.12,0.0,0.93,0.94,3.75,4.9,2.39,2.58,2.48,1.98,0.0,0.0,0.52,0.21,3.32,1.19,0.0
6873,1.5,0,668,-0.146,0.242,0.251,0.149,0.15,0.0,0.0,0.83,0.71,3.73,4.67,2.5,2.64,2.47,1.96,0.0,0.0,0.47,0.18,3.22,1.12,0.0
6874,1.55,0,668,-0.14300000000000002,0.239,0.247,0.14400000000000002,0.151,0.0,0.0,0.94,0.96,3.69,4.75,2.55,2.5,2.45,2.13,0.0,0.0,0.73,0.24,3.26,1.24,0.02
6875,1.6,0,668,-0.14300000000000002,0.23800000000000002,0.247,0.14400000000000002,0.151,0.0,0.0,0.98,0.77,3.68,4.6,2.58,2.43,2.45,2.08,0.0,0.0,0.7,0.23,3.29,1.28,0.0
6876,1.65,0,668,-0.14400000000000002,0.244,0.256,0.145,0.147,0.0,0.0,0.72,0.98,3.62,4.75,2.69,2.37,2.43,1.98,0.0,0.0,0.67,0.09,3.15,1.14,0.0
6877,1.7,0,668,-0.146,0.24600000000000002,0.262,0.147,0.14300000000000002,0.0,0.0,1.08,0.86,3.49,4.24,2.56,2.56,2.4,2.15,0.0,0.0,0.71,0.23,3.29,1.04,0.0
6878,1.75,0,668,-0.146,0.252,0.27,0.146,0.13699999999999998,0.0,0.0,0.74,0.92,3.5,4.05,2.55,2.44,2.45,1.95,0.0,0.0,0.95,0.02,3.22,1.23,0.17
6879,1.8,0,668,-0.147,0.257,0.275,0.147,0.134,0.0,0.0,0.76,1.04,3.47,4.12,2.67,2.84,2.56,2.18,0.0,0.0,0.75,0.24,3.13,0.99,0.05
6880,1.85,0,668,-0.147,0.26,0.27899999999999997,0.147,0.133,0.0,0.0,0.89,0.86,3.4,4.15,2.66,2.91,2.58,2.22,0.0,0.0,0.65,0.25,3.15,1.05,0.07
6881,1.9,0,668,-0.142,0.26,0.27899999999999997,0.136,0.13699999999999998,0.0,0.0,0.76,0.82,3.33,4.33,2.62,2.43,2.4,2.16,0.0,0.0,0.71,0.23,3.11,1.04,0.0
6882,1.95,0,668,-0.142,0.263,0.28,0.133,0.14400000000000002,0.0,0.0,0.93,0.9,3.46,4.99,2.63,2.43,2.56,2.1,0.0,0.0,0.58,0.15,3.17,1.12,0.0
6883,2.0,0,668,-0.13699999999999998,0.252,0.262,0.125,0.151,0.0,0.0,0.96,0.54,3.51,5.0,2.73,2.58,2.58,1.99,0.0,0.0,0.29,0.0,3.15,0.96,0.0
6884,2.05,0,668,-0.131,0.24,0.24100000000000002,0.115,0.162,0.0,0.0,0.59,0.7,3.45,4.86,2.68,2.21,2.47,1.97,0.0,0.0,0.44,0.0,3.01,0.87,0.0
6885,2.1,0,668,-0.132,0.24600000000000002,0.25,0.115,0.163,0.0,0.0,0.58,0.75,3.42,5.0,2.61,2.24,2.45,1.79,0.0,0.0,0.44,0.07,3.03,1.05,0.0
6886,2.15,0,668,-0.128,0.243,0.242,0.107,0.17,0.0,0.0,0.52,0.57,3.55,5.0,2.88,2.49,2.55,2.22,0.0,0.0,0.7,0.01,3.06,0.94,0.0
6887,2.2,0,668,-0.126,0.242,0.23800000000000002,0.10300000000000001,0.175,0.14,0.0,0.47,0.24,3.53,5.0,2.74,2.47,2.53,1.62,0.11,0.0,0.59,0.0,2.97,1.13,0.0
6888,2.25,0,668,-0.124,0.248,0.245,0.09699999999999999,0.179,0.06,0.0,0.67,0.33,3.45,5.0,2.81,2.27,2.36,1.61,0.09,0.0,0.75,0.0,3.04,0.87,0.0
6889,2.3,0,668,-0.124,0.251,0.251,0.096,0.18100000000000002,0.08,0.0,0.46,0.66,3.43,4.9,2.82,2.56,2.49,1.78,0.14,0.0,0.66,0.0,2.99,0.79,0.0
6890,2.35,0,668,-0.125,0.251,0.251,0.09699999999999999,0.18,0.0,0.0,0.42,0.66,3.43,5.0,2.74,2.64,2.43,1.7,0.14,0.0,0.67,0.0,3.02,0.81,0.0
6891,2.4,0,668,-0.124,0.257,0.26,0.094,0.182,0.0,0.0,0.72,0.44,3.46,5.0,2.64,2.35,2.48,1.66,0.05,0.0,0.41,0.0,3.04,0.85,0.0
